model,var,AIC_mete,MAE_mete,entropy_mete,AIC_metime,MAE_metime,entropy_metime,N/S,dN/S,r^2_transition
a,0.2,86.27389797696563,3.263280605939333,3.463891006537678,89.45277087680469,5.215825123727918,3.7625443178122966,12.254033229799818,3.920699896466484,0.694321527067085
a,0.2,113.38617260683577,8.166011434871303,4.569494237396804,129.65262997802478,35.879243956033996,3.7248151425133007,35.999997868011604,6.774225859505866,0.694321527067085
a,0.2,254.96070868745673,136.76334268143333,5.945226074209602,149.1957853919408,69.39644005920078,2.1693751053064503,141.00516743535204,53.006876263281995,0.694321527067085
a,0.2,53.92628227257089,1082.5028830640524,8.320934950020492,46.46195870008799,722.8362163973857,7.707229351895783,2054.7696093075892,29.6968584224403,0.694321527067085
a,0.2,53.16000197722372,995.7451445887324,8.193123655330906,81.26150097571549,7.921522077934224,1.018341353191629,1808.1202306503537,-48.87722458210237,0.694321527067085
a,0.2,86.80053462158934,4.340336727726686,3.488683554426371,81.46035912665862,1.9152544786215746,2.936282311704731,12.54891487443451,4.215581541101177,0.9959090320197631
a,0.2,116.3829328267641,8.63194750468278,4.69191762105004,117.21497299392041,6.642068126408638,4.682842381536844,40.622964741025356,8.037089825933355,0.9959090320197631
a,0.2,163.7656193687455,58.24203047674075,5.657277303003592,432.38232251434215,116.65869714340742,3.9739173330557214,105.84986662242214,31.81654523728154,0.9959090320197631
a,0.2,111.25777631175092,3.632336838636851,3.472714504290573,116.74866051712547,3.459288219017941,3.3422367461609728,12.358142357542421,4.024809024209088,0.24308948620184112
a,0.2,139.18694223020793,8.453316854340617,4.633517426991553,143.3180077353286,8.036650187673951,4.5316652065496275,38.347002473692505,7.677492074344386,0.24308948620184112
a,0.2,216.18122146953226,119.99930832911565,6.170480730168878,281.03377209897627,178.332641662449,5.921938806545637,176.50252251992603,76.23450462642789,0.24308948620184112
a,0.2,98.75290640116856,104.3977674004837,7.25625261919787,161.04733910225667,445.6006625564963,1.771587707234223,525.6372164889997,-89.33707157000444,0.24308948620184112
a,0.2,106.0409066832984,75.03480906184247,7.0625729543908,167.67010642700149,381.85048460162693,3.3655322114173196,433.17422534073484,-2.4826922305513106,0.24308948620184112
a,0.2,86.1053007963814,2.293289490552968,3.465465840226074,88.1642424588244,2.293289490552968,3.433450637914303,12.272548150912558,3.9392148175792223,0.1874244534698366
a,0.2,113.21359012242021,4.908089617463865,4.5583602712393505,128.4756222320473,14.190514612845183,4.235230841447517,35.60695639230279,6.278019164663974,0.1874244534698366
a,0.2,123.88391288978197,17.511933825781437,5.004528330712647,288.269704804676,46.872342007342745,3.8380978302520212,55.34701184364897,3.6945547542738097,0.1874244534698366
a,0.2,191.80714486978934,30.63113882932302,5.148011674442602,155.89071387153297,24.88113882932302,5.074863447762267,63.80964038260684,-0.9656638546071629,0.1874244534698366
a,0.2,215.15455208823536,38.29062296258068,5.121869886766819,205.6984426560386,53.39027214085638,1.9145893708625192,62.17775424371935,-1.9244353422107678,0.1874244534698366
a,0.2,85.92662010023844,2.646764962075606,3.4579103003791842,87.73456387013137,2.59401039359641,3.4146321516369524,12.183988483550587,3.850655150217255,0.8536179707671875
a,0.2,110.67451219028858,6.133607475368888,4.4611352276426945,114.45640930360359,9.127884911003965,4.389608746804821,32.35458794775919,4.807935836759593,0.8536179707671875
a,0.2,118.63867066169047,8.71077814084437,4.786854968524546,120.63309477518352,8.71077814084437,4.786172231812051,44.618614453030006,2.246781113033284,0.8536179707671875
a,0.2,122.36562156082519,28.09447601698145,4.945684557145401,122.7263095462558,20.927809350314785,4.864036727290971,52.212817355186026,1.8584569886069648,0.8536179707671875
a,0.2,197.99982677587408,43.856063132527794,5.069886449632038,149.84023768665622,31.856063132527794,4.89965637387644,59.051353624292766,1.5172661515586299,0.8536179707671875
a,0.2,86.45682621257018,4.604299237202943,3.4786083710476743,83.83746025177359,2.6684946569831713,3.342066584564679,12.428197129092808,4.094863795759475,0.9950288989930675
a,0.2,116.63422463857428,8.260218980042106,4.706115694861907,125.6839793711687,14.075862665555086,4.548705592491833,41.19666718069927,9.316852891548763,0.9950288989930675
a,0.2,86.62903348930885,3.166311417916902,3.4834472469754543,115.89249673812186,14.84730830342857,3.6196395154325613,12.486025029904761,4.152691696571428,0.9892484050879774
a,0.2,115.56588308808219,6.303794542371534,4.663963964783361,124.52580420817156,10.289443353005884,4.324104254613866,39.5169681048044,7.671940863547401,0.9892484050879774
a,0.2,162.1974239472614,81.05876041346625,5.593543055304894,400.16507718704963,67.86906377237773,0.6980987907686043,99.34501440283238,28.63776230387805,0.9892484050879774
a,0.2,86.8044528915637,4.743647736852591,3.4926974162820916,155.79691469056783,29.167616685119366,2.1578985247031257,12.59734545228441,4.264012118951077,0.9485985743443233
a,0.2,116.7337908755022,12.518256131727716,4.710826941116694,116.96507748272606,8.711007845820664,4.160367954055462,41.38884370118469,8.151147301219979,0.9485985743443233
a,0.2,129.0319333502677,12.410988410542414,5.2164119774310285,226.33603215100683,41.48404203195338,4.222909097271846,68.29081473630842,5.651415469948735,0.9485985743443233
a,0.2,186.00176818029684,64.90389654704225,5.831285345936289,169.76781979862275,97.56252167968933,4.677016384915899,125.87435171281028,26.467973781695925,0.9485985743443233
a,0.2,87.47131977199766,3.633520892722711,3.5034323240796623,89.45419406667159,3.300187559389378,3.4658686779442953,12.727837336073831,4.394504002740497,0.8675978302058208
a,0.2,119.13713296688621,6.537574233406363,4.806959039203974,121.06371390715373,6.120907566739696,4.794453171701971,45.514515329013484,9.969203661831363,0.8675978302058208
a,0.2,136.56635601053603,40.4873415319225,5.52807375453221,140.50583155931872,45.90400819858917,5.519432413846304,93.08104629325713,13.934545109434879,0.8675978302058208
a,0.2,181.8828184494792,93.22772824302004,6.293837325938185,148.41691685134526,97.60521266452245,5.991240650334542,199.63043150386918,15.732613538367483,0.8675978302058208
a,0.2,137.30514828426348,112.23992177481631,6.7161309877691915,122.82680113560116,142.29443212766492,6.434414544086374,304.50856410748827,7.853897589560542,0.8675978302058208
a,0.2,86.97429400311006,1.9980954164987672,3.4975536804117024,88.96377085921684,1.9980954164987672,3.4665866854007774,12.656205625944176,4.322872292610843,0.594758017548991
a,0.2,117.3694833905194,3.991460510613797,4.735838814043052,119.41134981523606,3.9069769224322854,4.730554219060639,42.42439414274887,8.498814420838812,0.594758017548991
a,0.2,131.4590653750007,37.43596540282333,5.314841534725751,139.34753153339952,50.098142307877886,4.540051374493874,75.30275392948569,8.608858337199914,0.594758017548991
a,0.2,158.08058326997593,104.53420558664106,6.004186154974728,131.4277104879395,34.83420558664106,5.752433458611336,149.55407589934032,11.287127233753685,0.594758017548991
a,0.2,133.7249676619557,166.37692219140172,6.491941246242702,217.19915427697458,263.8769221914017,5.378995653008364,243.45167698080743,8.975695413949618,0.594758017548991
a,0.2,110.73811054946408,4.4937139818307665,3.4444550774990508,117.22640401176332,4.4103806484974335,3.419045168604738,12.027926932099362,3.6945935987660286,0.5982537906237102
a,0.2,133.71798384019803,12.170681209990192,4.405722020932136,131.9581921313311,12.337347876656859,4.404492569219934,30.63758429452909,4.414841973455542,0.5982537906237102
a,0.2,141.04289273379726,7.9383569371004326,4.712880102723041,137.12294266376236,9.188356937100433,4.709090351422927,41.47287726752173,1.7554914056196698,0.5982537906237102
a,0.2,143.01923493819666,9.715046753736493,4.792807584133839,139.0659057490022,10.31529327439254,4.789436843320212,44.882008611267516,0.4743866492363793,0.5982537906237102
a,0.2,163.53007175613718,11.612739922035486,4.891543448597056,179.7069411644414,14.693713652671944,4.869787423249921,49.48802401692716,-0.04810886136430203,0.5982537906237102
a,0.2,136.7527822922994,3.069923128154008,3.4961953121483145,107.62306472298137,7.819923128154007,3.53182838762222,12.639712733720215,4.30637940038688,0.9872345445954177
a,0.2,116.88261688047366,9.686969138342551,4.718502959426084,120.18847607114454,12.93696913834255,4.615431020394347,41.70389831114468,8.24337059780565,0.9872345445954177
a,0.2,252.5118259068007,124.73621193627649,5.842687880856143,312.3775108042702,162.37295750119486,5.284737962812625,127.31210900604128,39.21884754151105,0.9872345445954177
a,0.2,93.33744824488177,1333.9832970267269,8.394749846832589,64.48771928003798,48.27526603576469,5.703666811277148,1664.6559174552942,443.32146901075953,0.9872345445954177
a,0.2,84.20977943657743,2526.0061905637876,9.13077405766118,84.15080228184891,13.528976760276414,0.7310887330210999,3658.936689027831,170.41720804256087,0.9872345445954177
a,0.2,110.87547012971113,2.3160789575570693,3.4602823536798684,107.87307914211013,4.740775113821192,3.745764714116066,12.211720806036462,3.8783874727031304,0.970833693841365
a,0.2,112.57530952935798,6.595043617286382,4.538411218905833,114.55924141887387,6.6783769506197155,4.552296497550328,34.91359566065744,6.122422156200007,0.970833693841365
a,0.2,126.62913787937877,13.60157225629635,5.120163007105029,128.60104297725928,14.246578934712502,5.060671665441619,62.07030237592881,8.194816457512596,0.970833693841365
a,0.2,216.9084063265758,119.08307524880051,6.127913759047959,185.54673220999507,90.48170507915154,4.1139095295898676,169.17260477039218,37.25505646970057,0.970833693841365
a,0.2,123.3560349002676,569.1525313485807,7.822598494911739,149.07116431630567,398.7009193992864,3.7171691053728457,921.2551947987381,241.62453192813504,0.970833693841365
a,0.2,85.93729576783423,4.587918013461762,3.4670400260891223,87.97302449436617,4.338500964750586,3.4031578047296622,12.291084653279773,3.9577513199464405,0.2729477857277126
a,0.2,111.73586206756207,8.669384443783219,4.505293158778397,108.67525424806448,4.970391542434513,4.398213762772034,33.79262698891351,5.138687806975729,0.2729477857277126
a,0.2,118.72989131258971,4.771336767912945,4.789775883789457,122.28834683868743,7.2652537390141285,4.702403003242251,44.7476671378843,1.5755831105842806,0.2729477857277126
a,0.2,122.12784729622697,21.243748319168347,4.931081558847172,330.7086438489656,46.97038888060388,3.5091366999476694,51.46316536280375,2.172565403357273,0.2729477857277126
a,0.2,219.75595927339737,40.50164172518946,4.966928093134611,150.6554551404533,34.61665902040716,4.5724699976234895,53.32310041697048,-1.378482818075696,0.2729477857277126
a,0.2,87.13601944790572,2.871470077632304,3.493754378770965,152.08195488140422,6.193340341668029,2.595201863179325,12.610131974398739,4.276798641065407,0.9604944259084078
a,0.2,116.28299281686695,8.592767364981617,4.691127675427314,118.64319866053792,9.38647924345406,4.687014091883821,40.591281887311446,7.59493403374718,0.9604944259084078
a,0.2,150.2603454859904,12.904674735873842,5.094429565264653,156.69063365869897,12.988008069207176,5.093575379267721,60.506128839429785,3.3656346648395092,0.9604944259084078
a,0.2,208.26118980790477,282.3633764112551,6.646617029397084,241.17928813183602,327.63610368398236,6.555975054402917,283.8441750249293,180.1676119445049,0.9604944259084078
a,0.2,110.69229885429017,4.11968303314689,3.4608021854858477,114.50285303429753,3.9911581183116946,3.431045686214218,12.217807104827147,3.884473771493814,0.9176857723377875
a,0.2,111.42967824035965,8.1819917214457,4.495179841539872,114.83178163310556,10.228462268272743,4.463217897806432,33.45764985976889,5.291090139891447,0.9176857723377875
a,0.2,120.95208577983672,10.843130365271412,4.886403858287992,127.71417461587032,19.290615057554998,4.82238348351467,49.236436225748584,3.3113929305302463,0.9176857723377875
a,0.2,126.8897684808712,42.08605535297385,5.12836689626563,123.7519008527098,28.086055352973855,4.931219992034361,62.577485573174805,3.870334860582574,0.9176857723377875
a,0.2,206.92487223043494,94.02039944021224,5.446217270782304,135.31478914330282,36.5670816788681,4.551544751950426,85.80463319255837,6.257210735655832,0.9176857723377875
a,0.2,86.2818586400418,4.34735562444616,3.4722090247988278,89.05594072245805,5.603114514262625,3.701384682697037,12.352153096948847,4.018819763615514,0.7692591982807674
a,0.2,113.55766369491877,8.739313023087762,4.57989398484057,120.45037969449437,12.51304980655201,4.265214511835902,36.37108826628356,6.45805699286512,0.7692591982807674
a,0.2,133.21855093748187,70.21786368972433,5.388657414937107,148.55770090804873,39.28213631027568,3.777339203184511,81.03320407771517,19.102309293826902,0.7692591982807674
a,0.2,148.6641928648458,119.74393253514887,6.5552724195844405,132.25904015167296,86.74393253514886,6.495751951112479,259.33612419855916,-7.076412795171434,0.7692591982807674
a,0.2,112.51285380572675,87.55272845112474,6.800086979309041,99.96881499766533,183.64007294941936,6.075874163410268,333.2791280894704,-1.6860245137245329,0.7692591982807674
b,0.0,104.52526489603065,11.529661852855355,4.810924761662791,116.31894106127451,8.862995186188689,4.793327270547575,45.70735905640784,6.507412541496706,0.5811367334533162
b,0.0,111.46744473220117,14.192355138647612,5.196492764464453,108.58020090072736,51.6201058938608,4.85734655728453,66.97495545359007,3.5613450543849012,0.5811367334533162
b,0.0,112.870012350153,14.791713867568896,5.276193983970466,117.32253494218598,13.458380534235564,5.274366629508757,72.48997362280802,0.5615572625395373,0.5811367334533162
b,0.0,113.05911255044137,15.008619952965486,5.2864248270053125,125.2046951816935,7.9572812578362795,5.209910945881816,73.23024533434045,0.0730619141966855,0.5811367334533162
b,0.0,113.10591978068541,14.984599813641283,5.287031154951672,124.9308905356547,8.735001980906908,5.139862820515111,73.27414562885686,0.0019132052348709294,0.5811367334533162
b,0.0,122.64819879806471,4.599116245209119,4.0106168997498655,126.4542414852584,4.599116245209119,3.991152513690407,20.807739018625664,4.554268632525076,0.8035974818904212
b,0.0,136.18057522710748,7.598492078487731,4.78323454262371,167.56553908389415,46.18931523361161,2.879214583888146,44.4727908579837,5.4313154910824295,0.8035974818904212
b,0.0,140.1242333410684,9.16298115498147,5.000926060807766,115.19793426606192,42.30680517364021,4.504094330887428,55.166820548843646,1.3201965361034453,0.8035974818904212
b,0.0,140.7345695795329,9.508484145953027,5.034414419866023,122.22468142619964,11.986885312499822,4.97387399046092,57.02847631032069,0.20213399456189762,0.8035974818904212
b,0.0,140.7931425179732,9.647978768606784,5.038501263608444,128.12873397203106,9.449206914954459,5.019959879943497,57.259923636836966,0.030826724970047792,0.8035974818904212
b,0.0,66.58757355780071,48.7958318162167,5.722431276897845,70.4494490010181,40.3958318162167,5.695289111419685,115.45223659871488,-0.05445005556811111,0.999987087443406
b,0.0,66.57924947033771,48.41580488904814,5.720508969097229,70.4253145607015,40.41580488904814,5.693561452339142,115.23467720002492,-0.054353744478845556,0.999987087443406
b,0.0,66.59388730184753,48.8357426640447,5.718804438539518,70.44464938788016,40.435742664044696,5.691947874154884,115.01750267894244,-0.05425758007271497,0.999987087443406
b,0.0,66.55408056200952,48.65564519485016,5.71688141035392,70.3974665186659,40.05564519485016,5.690217780718229,114.80071244906952,-0.05416156221582469,0.999987087443406
b,0.0,66.5299109016272,48.27551253505975,5.714957665204011,70.36159664239746,40.27551253505975,5.688485987051663,114.58430592454465,-0.05406569077393897,0.999987087443406
b,0.0,89.87512325078542,3.356280039839533,3.999709313207006,92.27069584239362,3.4067204067935695,3.974920419567142,20.587536369960457,4.823762062952385,0.9651229433557104
b,0.0,103.84762225329808,11.200083645616193,4.772257466784946,97.22460777752512,11.454952780025188,4.581846005606832,43.992798227999,5.15386177918564,0.9651229433557104
b,0.0,107.44067566166112,15.336493274477764,4.975496747358067,158.76246242002628,50.16182525237544,2.8729113045458354,53.79422242863476,1.1861908094875773,0.9651229433557104
b,0.0,108.00929394271712,16.16498057186999,5.0062860809250616,197.42085556609325,53.8953006712878,2.205279628943402,55.46073331216422,0.18207686444656446,0.9651229433557104
b,0.0,108.06636903904972,16.057729628676903,5.0100325921382,105.49714981108713,39.95283993497045,4.250430826112573,55.66691644047513,0.028291294974991388,0.9651229433557104
b,0.0,94.9971613805277,3.1729015670613685,3.7604711961318578,97.78739011066862,2.8729015670613682,3.721833781096573,16.311471240185764,3.1958274536048177,0.8749094168720185
b,0.0,111.8746276403224,5.301945200537311,4.597078194464269,117.1986537658023,33.209658816920204,3.587369895697306,36.99670479285919,5.437513281419974,0.8749094168720185
b,0.0,117.74399881967474,10.331265785443838,4.888636297252843,151.3993271770932,47.67316371199557,3.294466983036131,49.35062477755768,1.6687438678927404,0.8749094168720185
b,0.0,118.65985549675464,11.09943079751716,4.9364025887008145,110.80643386074325,8.50004049378566,4.804612617054826,51.740666765162,0.21541223147087546,0.8749094168720185
b,0.0,118.87100072228237,11.3452779190725,4.9426607167187475,111.68262144489948,6.712305329953854,4.860400374996315,52.06232340821971,0.02749808263203906,0.8749094168720185
b,0.0,123.17878581672656,2.3782801752193135,3.6737555650859544,127.46241982026366,2.5160315545105374,3.638456801676129,14.997673628776848,3.0305368455201376,0.9136506740189012
b,0.0,141.2332768433917,10.02313687475651,4.504555836724034,132.12260938827296,34.776893299311105,3.4183819009029377,33.76924585990233,4.801788357099213,0.9136506740189012
b,0.0,147.3042666823253,16.57884372992941,4.780556330486153,123.65792884638539,32.16937707024382,4.404361236841127,44.34317155041001,1.4008177730074807,0.9136506740189012
b,0.0,148.2260529657185,17.621369712654715,4.825411553850988,127.87004647388781,16.713574107864083,4.732270628401373,46.35446783016523,0.20394841570882818,0.9136506740189012
b,0.0,148.40813527966023,17.759656316053466,4.830909114607123,130.10372565138078,16.49085385667183,4.774938266030867,46.60722134954262,0.0209333512363969,0.9136506740189012
b,0.0,110.02747465927365,4.74358688740757,4.002363502731861,113.29636597894432,4.5617687055893885,3.977373300461655,20.635860582053347,3.5326256879961706,0.8166348842245487
b,0.0,124.8070981999077,5.987691241679577,4.675543120791582,123.9328639197763,37.262675677337924,3.8751804862109087,39.97275434436768,4.558931591303695,0.8166348842245487
b,0.0,129.4158607487949,11.11035062404232,4.88328698577528,120.00118729294672,13.094707749016761,4.698792603641252,49.08653368524907,1.1288507488344977,0.8166348842245487
b,0.0,130.13824161624873,12.020124376377394,4.915173257981188,122.92727644714314,9.50364001042721,4.874920906822072,50.660681697064874,0.16585339803028204,0.8166348842245487
b,0.0,130.19226041606026,12.19716502154864,4.918807839585476,124.48802786268672,9.469892294275914,4.899459453315445,50.84331390098707,0.020380915563373493,0.8166348842245487
b,0.0,99.0020974266041,4.043561022595547,3.9558385068930355,104.12369432787703,3.835427453271474,3.9265985568978428,19.72192848254999,4.0495554966622365,0.9043870502268642
b,0.0,113.91140376301391,12.726998538159828,4.697897782049472,106.43247980772583,18.148173224858983,4.489147104254546,40.86796273415761,4.861404879439799,0.9043870502268642
b,0.0,118.1641166409664,17.461575684675772,4.910478172261194,111.77206459076169,18.461575684675775,4.851642471181118,50.42940704026225,1.1776420701819903,0.9043870502268642
b,0.0,118.78674007038799,18.39188179032593,4.943081165922924,114.40324986464516,18.591881790325928,4.923656697650468,52.084029382150646,0.1786297742003803,0.9043870502268642
b,0.0,118.9178659391329,18.445769999363293,4.946986712609435,115.25269743833427,18.645769999363292,4.933913002099479,52.28586133641339,0.026272143082375504,0.9043870502268642
b,0.0,120.44448614268248,3.2718522494939815,3.5255204248196357,124.66192673360183,3.2718522494939815,3.4845104871440924,13.001110926425039,2.6490721057426114,0.8907129463604888
b,0.0,139.66565374438193,6.142450569900306,4.42451538348372,141.45143564436245,34.009646035657035,3.160692037927189,31.210306605622588,4.976628736683625,0.8907129463604888
b,0.0,146.82896479562498,11.254939445227631,4.751833954333758,126.65118754251006,38.25577260697432,4.1248850692517705,43.10183675789764,1.658088713611312,0.8907129463604888
b,0.0,147.96336948962383,12.449402371788663,4.806916751239079,129.32053666751358,12.998202437354433,4.73661698661587,45.51420648685935,0.22269494513463428,0.8907129463604888
b,0.0,148.12566702307225,12.417687133335308,4.814248032937417,131.47768552329163,12.820159585907383,4.771113340682958,45.845431706020996,0.03004253558067944,0.8907129463604888
b,0.0,98.31984879091998,8.51424232581402,4.46481418381296,110.06771911170279,6.693664038429027,4.436436387381677,32.48163659469135,5.851921870601441,0.8438819736478672
b,0.0,107.84630165270468,11.076511739383044,4.996998279448539,103.39724515310319,20.51158912607685,4.868517581491527,54.95261544476875,4.23814687765784,0.8438819736478672
b,0.0,110.08057101670792,12.740060395916126,5.118997865251649,109.92823638689661,13.184504840360571,5.116466001845954,62.017841201150866,0.7959669679044623,0.8438819736478672
b,0.0,110.35991214736426,12.957709100108904,5.135914973514409,117.00500134729025,12.73548687788668,5.131124689314755,63.06752432456852,0.10191956545448733,0.8438819736478672
b,0.0,110.43211197969904,13.089728010425345,5.13760487329653,120.68034052151438,12.53417245486979,5.126318202185609,63.173296530202094,0.00015515785987219033,0.8438819736478672
b,0.0,107.65575515239121,38.168317704694815,5.733507079314931,270.29910250976803,155.5787823681482,2.4778431758798973,114.29694939132763,-17.514815950726156,0.7286334207987006
b,0.0,105.45974813625485,35.746433876308785,5.596782450908918,118.88717735895754,25.368295045610985,5.5614364085052745,99.75476519238497,-1.1472546387946554,0.7286334207987006
b,0.0,105.21566577399471,35.01926531282906,5.581540133622937,113.72307507554468,14.614605121473984,5.285756063373137,98.25378598926659,-0.1679071823218042,0.7286334207987006
b,0.0,105.2053862585494,34.83945312259053,5.5790262860853455,113.39936567428971,14.136361686485762,5.256106862677499,98.00768784239429,-0.04889233640431355,0.7286334207987006
b,0.0,105.15442658351914,34.96318055458198,5.578131113075107,113.57308931475224,14.421708492754439,5.272890437217578,97.92079814268563,-0.021258580213790474,0.7286334207987006
b,0.0,84.2877288830731,6.657348573647443,4.2813624116441,86.56515327460568,6.532348573647443,4.272485158699522,27.136101582828385,6.580768810577617,0.9825378601729063
b,0.0,94.87134762718554,15.722886312631537,4.936420863131978,151.63950026097112,56.78734876489714,3.002259989479165,51.78075597027197,4.6190276458645725,0.9825378601729063
b,0.0,97.14591640837322,18.65108482178878,5.076986336331188,96.04937677917822,51.03760443212889,4.486026463437192,59.52062110322906,0.9004617685420239,0.9825378601729063
b,0.0,97.4715177461367,18.928070373301125,5.097441369291681,94.21801733365271,22.553070373301125,5.034681515596371,60.73992785509093,0.12364723615114112,0.9825378601729063
b,0.0,97.5417467315679,18.952250039132515,5.099857929456756,96.4173328235436,20.202250039132515,5.0890087054055035,60.88569952348033,-0.00027755165350689434,0.9825378601729063
b,0.0,106.23509972202702,4.9889144739836375,4.320553737576127,110.8128298435091,4.388914473983638,4.301623262257351,28.180156423816133,3.949592016813663,0.6269651574537711
b,0.0,118.0630466251113,4.825484215882921,4.904249510385684,116.33813914131478,42.73217756971997,4.251554647105332,50.11929719330683,5.189932225823863,0.6269651574537711
b,0.0,121.82461867444394,7.384128590975526,5.092743544372388,115.00732437382368,9.373375735857003,4.970257924125937,60.411682917672614,1.2604137398651574,0.6269651574537711
b,0.0,122.35811642662017,8.074964215858623,5.121171493245522,119.11222440328356,5.070759970236441,5.109170867773679,62.1392095779233,0.17583165393304828,0.6269651574537711
b,0.0,122.43991730272668,8.099393947914326,5.124151069264819,122.00748131548315,7.099393947914325,5.12257273475154,62.32321626299412,0.01660775666056856,0.6269651574537711
b,0.0,100.88228179935001,2.275855013375073,3.5941878132632485,103.8841895200633,2.30121223192513,3.5532593356370343,13.889269968561845,2.50127778844965,0.8611717823997984
b,0.0,119.84704661813277,6.191989722141238,4.447124919515284,122.64133937136674,30.629390164575554,3.493954982111591,31.91250519854777,5.0666881011261635,0.8611717823997984
b,0.0,127.16045664299202,13.050429608576453,4.782456332274819,126.13594049443994,39.93989962370179,3.9018985559750035,44.42654277623272,1.7736033373011764,0.8611717823997984
b,0.0,128.50853915270838,14.525188674654014,4.840266021635485,118.60595845524364,12.139542659814195,4.687621996948132,47.040665779812606,0.2795044606922431,0.8611717823997984
b,0.0,128.6336341675503,14.536019281159946,4.847579942684191,120.05375805176877,10.79313250904734,4.781274988580717,47.38231397190543,0.03214065493228304,0.8611717823997984
b,0.0,94.789729075552,3.7502535932619487,3.741413038353719,97.99739873892361,3.850253593261949,3.702430274166535,16.01301496579642,3.377108811326982,0.9039161596687041
b,0.0,111.72971847666231,8.808098779022501,4.592401072770044,105.48320842515642,27.48376157167457,4.225747436135975,36.82635289678508,5.3113224396036065,0.9039161596687041
b,0.0,117.3608660554553,13.366407065365383,4.87124451857852,110.0837461189428,19.157938098006017,4.71763445828808,48.5084399741985,1.5477246250079777,0.9039161596687041
b,0.0,118.26641402957605,14.477739810448805,4.916585710053842,113.72855784724513,15.374926340105606,4.892902319788775,50.73524975007583,0.228029719021505,0.9039161596687041
b,0.0,118.37580209443306,14.614839659925755,4.9221838834639335,115.50644944599034,14.878411633025204,4.913158013298631,51.01720424043018,0.02438539911632789,0.9039161596687041
b,0.0,84.26171482104512,16.62393450356031,5.032840741813692,111.11532902384529,65.66624122632246,3.599741727218477,57.061809828254646,7.39430709335458,0.9615675443143767
b,0.0,87.5454877843578,20.35719449224456,5.266787223329452,86.48892470478252,32.73789953993135,5.185967693497596,71.97285654440728,1.8838489714060433,0.9615675443143767
b,0.0,88.05680242825,21.394076384775584,5.303645692953858,96.04777836611497,18.394076384775584,5.280649749862597,74.65683016573729,0.2917073393555256,0.9615675443143767
b,0.0,88.1210159828957,21.516930120440843,5.308011775201534,104.16801566103754,16.23121583472656,5.208765157034028,74.98119082980533,0.04209492989712279,0.9615675443143767
b,0.0,88.19860427955602,21.525620411429905,5.3084203178674825,103.977344182038,15.81133469714419,5.178268647943086,75.00946921218944,0.006073620921843788,0.9615675443143767
b,0.0,110.63284307203784,10.377117684664004,5.150446473406916,123.99643435218492,8.054176779063349,5.122200281634542,63.98346583366252,7.074497883741373,0.563843317492458
b,0.0,115.28184248048478,11.745225925738428,5.408752145423672,110.69757944414593,26.340395009785194,5.254184373113269,82.69409235094513,2.6979082805745946,0.563843317492458
b,0.0,116.12199146618644,11.880586423115007,5.454168019707626,115.6588502811853,12.769475312003896,5.45064365251724,86.5129332832168,0.38885615597419587,0.563843317492458
b,0.0,116.1939177815526,11.761278392642756,5.458970752235541,121.25641904134166,11.698897758196665,5.456535043047031,86.92712812717406,0.032678971979919424,0.563843317492458
b,0.0,116.19554630601344,11.758408934429552,5.458856353739255,124.16352039443888,12.519417879676455,5.451809120995213,86.91721553973723,-0.006814193782162192,0.563843317492458
b,0.0,75.9613221951326,53.7179664541501,6.65730665476637,82.35111588245202,59.31459968278703,6.610885014175751,293.3019956193534,-0.12124758182233109,0.9975466598083726
b,0.0,75.9438224657494,53.56031774894372,6.655645210510604,82.3308060531385,59.31612328553554,6.60924811839139,292.8174054299236,-0.12108753722975507,0.9975466598083726
b,0.0,75.92627517733922,53.4023257914542,6.653982971347657,82.31520849877614,59.117583243262615,6.607610449906712,292.3334552075015,-0.1209275772272349,0.9975466598083726
b,0.0,75.90250944546021,53.44399084980491,6.652319936687222,82.29204897394582,59.11897981864731,6.605972009435005,291.8501446128264,-0.12076770217487365,0.9975466598083726
b,0.0,75.89721800961507,53.08531319260028,6.650656105926135,82.28538833530779,58.92031327374313,6.604332797701186,291.36747330520154,-0.12060791243089852,0.9975466598083726
b,0.0,109.24591013668706,4.9505089221102905,4.169687125560802,115.58804705364591,4.536360324635769,4.147696274913359,24.308731757149403,4.6648360279021865,0.7733345577128548
b,0.0,121.54547715275048,8.17002117930639,4.865003740726997,108.58793052819817,41.55940540182528,4.362653917242206,48.21943065963798,5.424624223951156,0.7733345577128548
b,0.0,125.11302604039628,11.96454213209552,5.06394575305215,113.93970105358252,14.78251860297438,5.00304529225632,58.722902842512134,1.2785442258563293,0.7733345577128548
b,0.0,125.6954381415685,12.467289991106178,5.094123753631135,123.26195608266119,12.800623324439512,5.091734173507514,60.506487994499935,0.19145059250168828,0.7733345577128548
b,0.0,125.72209182825293,12.615033979730622,5.097634375906436,128.1615983187167,12.615033979730622,5.097617988073167,60.71774000344958,0.027497555306247534,0.7733345577128548
b,0.0,89.05600823887363,4.684437266695294,3.9561372299716173,92.79213997139452,4.495110554013515,3.910667062693887,19.731257592484766,3.384527100064105,0.856162978224172
b,0.0,103.2875518086611,11.797937181944093,4.745611255151123,98.56481203039218,12.809289460743782,4.688042819558738,42.84916200984067,6.273637343824106,0.856162978224172
b,0.0,108.7248941968564,18.864964329032706,5.044545807309321,102.22172300844589,21.938425564401946,4.8832644922300705,57.60429167016505,2.029474095388423,0.856162978224172
