species,census,n,m,S_t,N_t,E_t,dn,dm,dS,dN,dE
Setophaga virens,1998,11.0,3.5214367821922083,18.0,73.0,391.20914534747635,1.5,0.0,-2.0,12.0,85.06387382409855
Setophaga virens,1999,12.5,3.5214367821922083,16.0,85.0,476.2730191715749,3.0,0.0,2.0,5.0,3.440010963380473
Setophaga virens,2000,15.5,3.5214367821922083,18.0,90.0,479.7130301349554,-2.0,0.0,3.0,3.0,44.599534938248894
Setophaga virens,2001,13.5,3.5214367821922083,21.0,93.0,524.3125650732043,2.5,0.0,-1.0,-21.0,-137.68102418134663
Setophaga virens,2002,16.0,3.5214367821922083,20.0,72.0,386.63154089185764,-3.0,0.0,-1.0,18.0,156.1055548649574
Setophaga virens,2003,13.0,3.5214367821922083,19.0,90.0,542.737095756815,0.5,0.0,3.0,-12.0,-43.556870489634775
Setophaga virens,2004,13.5,3.5214367821922083,22.0,78.0,499.1802252671803,-0.5,0.0,-3.0,18.0,114.20527531547168
Setophaga virens,2005,13.0,3.5214367821922083,19.0,96.0,613.385500582652,4.5,0.0,4.0,13.0,82.12066491397024
Setophaga virens,2006,17.5,3.5214367821922083,23.0,109.0,695.5061654966222,-1.5,0.0,1.0,-8.0,-6.858380652262554
Setophaga virens,2007,16.0,3.5214367821922083,24.0,101.0,688.6477848443596,-0.5,0.0,-2.0,-8.0,-91.34507924893
Setophaga virens,2008,15.5,3.5214367821922083,22.0,93.0,597.3027055954296,9.0,0.0,-3.0,14.0,57.366118190624775
Setophaga virens,2009,24.5,3.5214367821922083,19.0,107.0,654.6688237860544,-4.0,0.0,4.0,2.0,27.50681673157078
Setophaga virens,2010,20.5,3.5214367821922083,23.0,109.0,682.1756405176252,-2.0,0.0,0.0,-12.0,-68.83183687628036
Setophaga virens,2011,18.5,3.5214367821922083,23.0,97.0,613.3438036413448,-2.0,0.0,-2.0,9.0,65.51972751767255
Setophaga virens,2012,16.5,3.5214367821922083,21.0,106.0,678.8635311590174,1.0,0.0,1.0,15.0,49.829950069092774
Setophaga virens,2013,17.5,3.5214367821922083,22.0,121.0,728.6934812281102,1.0,0.0,2.0,-7.0,-32.61267620037563
Setophaga virens,2014,18.5,3.5214367821922083,24.0,114.0,696.0808050277345,-1.5,0.0,0.0,1.0,130.57125964865213
Red-eyed vireo,1986,22.0,5.6933119131012795,20.0,92.0,541.1675599992918,-2.5,0.0,-2.0,-6.0,-52.000148766845086
Red-eyed vireo,1987,19.5,5.6933119131012795,18.0,86.0,489.16741123244674,2.5,0.0,6.0,28.0,149.5887045652214
Red-eyed vireo,1988,22.0,5.6933119131012795,24.0,114.0,638.7561157976681,0.5,0.0,-3.0,-12.0,-51.561296284493665
Red-eyed vireo,1989,22.5,5.6933119131012795,21.0,102.0,587.1948195131745,1.5,0.0,5.0,32.0,169.76647504189418
Red-eyed vireo,1990,24.0,5.6933119131012795,26.0,134.0,756.9612945550687,1.5,0.0,-1.0,-13.0,-94.83080373801465
Red-eyed vireo,1991,25.5,5.6933119131012795,25.0,121.0,662.130490817054,-10.5,0.0,0.0,9.0,98.21206532250051
Red-eyed vireo,1992,15.0,5.6933119131012795,25.0,130.0,760.3425561395545,1.5,0.0,-4.0,-35.0,-245.2662580152604
Red-eyed vireo,1993,16.5,5.6933119131012795,21.0,95.0,515.0762981242941,2.0,0.0,0.0,-10.0,-16.42080807526878
Red-eyed vireo,1994,18.5,5.6933119131012795,21.0,85.0,498.65549004902533,-0.5,0.0,-2.0,-11.0,54.74896776042334
Red-eyed vireo,1995,18.0,5.6933119131012795,19.0,74.0,553.4044578094487,1.0,0.0,2.0,19.0,48.729717722541864
Red-eyed vireo,1996,19.0,5.6933119131012795,21.0,93.0,602.1341755319905,3.0,0.0,-2.0,-6.0,-81.22435643851725
Red-eyed vireo,1997,22.0,5.6933119131012795,19.0,87.0,520.9098190934733,-5.0,0.0,-1.0,-14.0,-129.70067374599694
Red-eyed vireo,1998,17.0,5.6933119131012795,18.0,73.0,391.20914534747635,6.5,0.0,-2.0,12.0,85.06387382409855
Red-eyed vireo,1999,23.5,5.6933119131012795,16.0,85.0,476.2730191715749,4.5,0.0,2.0,5.0,3.440010963380473
Red-eyed vireo,2000,28.0,5.6933119131012795,18.0,90.0,479.7130301349554,1.0,0.0,3.0,3.0,44.599534938248894
Red-eyed vireo,2001,29.0,5.6933119131012795,21.0,93.0,524.3125650732043,-10.0,0.0,-1.0,-21.0,-137.68102418134663
Red-eyed vireo,2002,19.0,5.6933119131012795,20.0,72.0,386.63154089185764,2.0,0.0,-1.0,18.0,156.1055548649574
Red-eyed vireo,2003,21.0,5.6933119131012795,19.0,90.0,542.737095756815,0.0,0.0,3.0,-12.0,-43.556870489634775
Red-eyed vireo,2004,21.0,5.6933119131012795,22.0,78.0,499.1802252671803,3.5,0.0,-3.0,18.0,114.20527531547168
Red-eyed vireo,2005,24.5,5.6933119131012795,19.0,96.0,613.385500582652,-2.5,0.0,4.0,13.0,82.12066491397024
Red-eyed vireo,2006,22.0,5.6933119131012795,23.0,109.0,695.5061654966222,-3.0,0.0,1.0,-8.0,-6.858380652262554
Red-eyed vireo,2007,19.0,5.6933119131012795,24.0,101.0,688.6477848443596,0.5,0.0,-2.0,-8.0,-91.34507924893
Red-eyed vireo,2008,19.5,5.6933119131012795,22.0,93.0,597.3027055954296,7.5,0.0,-3.0,14.0,57.366118190624775
Red-eyed vireo,2009,27.0,5.6933119131012795,19.0,107.0,654.6688237860544,-3.5,0.0,4.0,2.0,27.50681673157078
Red-eyed vireo,2010,23.5,5.6933119131012795,23.0,109.0,682.1756405176252,-1.5,0.0,0.0,-12.0,-68.83183687628036
Red-eyed vireo,2011,22.0,5.6933119131012795,23.0,97.0,613.3438036413448,2.0,0.0,-2.0,9.0,65.51972751767255
Red-eyed vireo,2012,24.0,5.6933119131012795,21.0,106.0,678.8635311590174,4.0,0.0,1.0,15.0,49.829950069092774
Red-eyed vireo,2013,28.0,5.6933119131012795,22.0,121.0,728.6934812281102,3.0,0.0,2.0,-7.0,-32.61267620037563
Red-eyed vireo,2014,31.0,5.6933119131012795,24.0,114.0,696.0808050277345,-1.0,0.0,0.0,1.0,130.57125964865213
